"","subjectid","activity","feature","axis","count","average"
"3178",17,"LAYING","fBodyBodyGyroMag",NA,142,-0.964519141971831
"3179",17,"LAYING","fBodyGyro","X",142,-0.97457635471831
"3180",17,"LAYING","fBodyGyro","Y",142,-0.972148452746479
"3181",17,"LAYING","fBodyGyro","Z",142,-0.977260989084507
"3182",17,"LAYING","tBodyAcc","X",142,-0.351590240873239
"3183",17,"LAYING","tBodyAcc","Y",142,-0.480819537942113
"3184",17,"LAYING","tBodyAcc","Z",142,-0.530241489922535
"3185",17,"LAYING","tBodyAccJerk","X",142,-0.45179002126338
"3186",17,"LAYING","tBodyAccJerk","Y",142,-0.484945935906408
"3187",17,"LAYING","tBodyAccJerk","Z",142,-0.491478271553944
"3188",17,"LAYING","tBodyAccJerkMag",NA,142,-0.980867186619718
"3189",17,"LAYING","tBodyAccMag",NA,142,-0.950639702323944
"3190",17,"LAYING","tBodyGyro","X",142,-0.499684354271155
"3191",17,"LAYING","tBodyGyro","Y",142,-0.532971177725352
"3192",17,"LAYING","tBodyGyro","Z",142,-0.432380140478873
"3193",17,"LAYING","tBodyGyroJerk","X",142,-0.541421068035211
"3194",17,"LAYING","tBodyGyroJerk","Y",142,-0.509665855507042
"3195",17,"LAYING","tBodyGyroJerk","Z",142,-0.524357209007042
"3196",17,"LAYING","tBodyGyroJerkMag",NA,142,-0.983790266126761
"3197",17,"LAYING","tBodyGyroMag",NA,142,-0.960029310211268
"3198",17,"LAYING","tGravityAcc","X",142,-0.580098156197183
"3199",17,"LAYING","tGravityAcc","Y",142,-0.151337304507042
"3200",17,"LAYING","tGravityAcc","Z",142,-0.117253531549296
"3201",17,"LAYING","tGravityAccMag",NA,142,-0.950639702323944
"3202",17,"SITTING","fBodyAcc","X",128,-0.994313347578125
"3203",17,"SITTING","fBodyAcc","Y",128,-0.964858565546875
"3204",17,"SITTING","fBodyAcc","Z",128,-0.96888133890625
"3205",17,"SITTING","fBodyAccJerk","X",128,-0.994577891640625
"3206",17,"SITTING","fBodyAccJerk","Y",128,-0.989121615390625
"3207",17,"SITTING","fBodyAccJerk","Z",128,-0.989823156796875
"3208",17,"SITTING","fBodyAccMag",NA,128,-0.96951321734375
"3209",17,"SITTING","fBodyBodyAccJerkMag",NA,128,-0.9908734384375
"3210",17,"SITTING","fBodyBodyGyroJerkMag",NA,128,-0.9944145440625
"3211",17,"SITTING","fBodyBodyGyroMag",NA,128,-0.97904007265625
"3212",17,"SITTING","fBodyGyro","X",128,-0.9892261640625
"3213",17,"SITTING","fBodyGyro","Y",128,-0.986803538828125
"3214",17,"SITTING","fBodyGyro","Z",128,-0.981293371796875
"3215",17,"SITTING","tBodyAcc","X",128,-0.3585434428125
"3216",17,"SITTING","tBodyAcc","Y",128,-0.488007451964062
"3217",17,"SITTING","tBodyAcc","Z",128,-0.5396766404375
"3218",17,"SITTING","tBodyAccJerk","X",128,-0.459634808398438
"3219",17,"SITTING","tBodyAccJerk","Y",128,-0.491513645926094
"3220",17,"SITTING","tBodyAccJerk","Z",128,-0.496041873014219
"3221",17,"SITTING","tBodyAccJerkMag",NA,128,-0.9921306071875
"3222",17,"SITTING","tBodyAccMag",NA,128,-0.96890626875
"3223",17,"SITTING","tBodyGyro","X",128,-0.516093742398438
"3224",17,"SITTING","tBodyGyro","Y",128,-0.526526636952344
"3225",17,"SITTING","tBodyGyro","Z",128,-0.4468499228
"3226",17,"SITTING","tBodyGyroJerk","X",128,-0.54475181703125
"3227",17,"SITTING","tBodyGyroJerk","Y",128,-0.518047650437656
"3228",17,"SITTING","tBodyGyroJerk","Z",128,-0.522465790960937
"3229",17,"SITTING","tBodyGyroJerkMag",NA,128,-0.9953907753125
"3230",17,"SITTING","tBodyGyroMag",NA,128,-0.971293999609375
"3231",17,"SITTING","tGravityAcc","X",128,-0.0226564346875
"3232",17,"SITTING","tGravityAcc","Y",128,-0.484767389554688
"3233",17,"SITTING","tGravityAcc","Z",128,-0.546207262871094
"3234",17,"SITTING","tGravityAccMag",NA,128,-0.96890626875
"3235",17,"STANDING","fBodyAcc","X",156,-0.991123031089744
"3236",17,"STANDING","fBodyAcc","Y",156,-0.970298946666667
"3237",17,"STANDING","fBodyAcc","Z",156,-0.973615288333333
"3238",17,"STANDING","fBodyAccJerk","X",156,-0.992452301730769
"3239",17,"STANDING","fBodyAccJerk","Y",156,-0.987239345961539
"3240",17,"STANDING","fBodyAccJerk","Z",156,-0.990507005384615
"3241",17,"STANDING","fBodyAccMag",NA,156,-0.978236294423077
"3242",17,"STANDING","fBodyBodyAccJerkMag",NA,156,-0.98981744275641
"3243",17,"STANDING","fBodyBodyGyroJerkMag",NA,156,-0.992450621474359
"3244",17,"STANDING","fBodyBodyGyroMag",NA,156,-0.980777275128205
"3245",17,"STANDING","fBodyGyro","X",156,-0.981243791089744
"3246",17,"STANDING","fBodyGyro","Y",156,-0.985640313076923
"3247",17,"STANDING","fBodyGyro","Z",156,-0.986340126538461
"3248",17,"STANDING","tBodyAcc","X",156,-0.356610708269231
"3249",17,"STANDING","tBodyAcc","Y",156,-0.492794335067436
"3250",17,"STANDING","tBodyAcc","Z",156,-0.540947412397885
"3251",17,"STANDING","tBodyAccJerk","X",156,-0.459003754974359
"3252",17,"STANDING","tBodyAccJerk","Y",156,-0.490041362608974
"3253",17,"STANDING","tBodyAccJerk","Z",156,-0.497626511624679
"3254",17,"STANDING","tBodyAccJerkMag",NA,156,-0.991053000897436
"3255",17,"STANDING","tBodyAccMag",NA,156,-0.976506645641026
"3256",17,"STANDING","tBodyGyro","X",156,-0.504165388330897
"3257",17,"STANDING","tBodyGyro","Y",156,-0.531092188626282
"3258",17,"STANDING","tBodyGyro","Z",156,-0.448741088198718
"3259",17,"STANDING","tBodyGyroJerk","X",156,-0.545273182467949
"3260",17,"STANDING","tBodyGyroJerk","Y",156,-0.51707589199359
"3261",17,"STANDING","tBodyGyroJerk","Z",156,-0.523480116288462
"3262",17,"STANDING","tBodyGyroJerkMag",NA,156,-0.993022545512821
"3263",17,"STANDING","tBodyGyroMag",NA,156,-0.977932706987179
"3264",17,"STANDING","tGravityAcc","X",156,-0.0405364091666667
"3265",17,"STANDING","tGravityAcc","Y",156,-0.616648646987179
"3266",17,"STANDING","tGravityAcc","Z",156,-0.585929759596154
"3267",17,"STANDING","tGravityAccMag",NA,156,-0.976506645641026
"3268",17,"WALKING","fBodyAcc","X",122,-0.332898974508197
"3269",17,"WALKING","fBodyAcc","Y",122,-0.0603202776489344
"3270",17,"WALKING","fBodyAcc","Z",122,-0.322612198606557
"3271",17,"WALKING","fBodyAccJerk","X",122,-0.383656111803279
"3272",17,"WALKING","fBodyAccJerk","Y",122,-0.120635329752459
"3273",17,"WALKING","fBodyAccJerk","Z",122,-0.533650025983607
"3274",17,"WALKING","fBodyAccMag",NA,122,-0.49727127557377
"3275",17,"WALKING","fBodyBodyAccJerkMag",NA,122,-0.273585375991803
"3276",17,"WALKING","fBodyBodyGyroJerkMag",NA,122,-0.551548669426229
"3277",17,"WALKING","fBodyBodyGyroMag",NA,122,-0.566969068196721
"3278",17,"WALKING","fBodyGyro","X",122,-0.456282999672131
"3279",17,"WALKING","fBodyGyro","Y",122,-0.464702537131148
"3280",17,"WALKING","fBodyGyro","Z",122,-0.41878895852459
"3281",17,"WALKING","tBodyAcc","X",122,-0.023579158852459
"3282",17,"WALKING","tBodyAcc","Y",122,-0.0180336644440984
"3283",17,"WALKING","tBodyAcc","Z",122,-0.187808305606557
"3284",17,"WALKING","tBodyAccJerk","X",122,-0.139086888703279
"3285",17,"WALKING","tBodyAccJerk","Y",122,-0.0402643242819672
"3286",17,"WALKING","tBodyAccJerk","Z",122,-0.254963989097541
"3287",17,"WALKING","tBodyAccJerkMag",NA,122,-0.288383027704918
"3288",17,"WALKING","tBodyAccMag",NA,122,-0.306494677295082
"3289",17,"WALKING","tBodyGyro","X",122,-0.244518084071311
"3290",17,"WALKING","tBodyGyro","Y",122,-0.269455119155738
"3291",17,"WALKING","tBodyGyro","Z",122,-0.155165584869672
"3292",17,"WALKING","tBodyGyroJerk","X",122,-0.270627693062295
"3293",17,"WALKING","tBodyGyroJerk","Y",122,-0.299064310939344
"3294",17,"WALKING","tBodyGyroJerk","Z",122,-0.28790180202623
"3295",17,"WALKING","tBodyGyroJerkMag",NA,122,-0.528437966065574
"3296",17,"WALKING","tBodyGyroMag",NA,122,-0.428752300245902
"3297",17,"WALKING","tGravityAcc","X",122,-0.026435491557377
"3298",17,"WALKING","tGravityAcc","Y",122,-0.574270292663934
"3299",17,"WALKING","tGravityAcc","Z",122,-0.573584598909836
"3300",17,"WALKING","tGravityAccMag",NA,122,-0.306494677295082
"3301",17,"WALKING_DOWNSTAIRS","fBodyAcc","X",92,0.118158879588804
"3302",17,"WALKING_DOWNSTAIRS","fBodyAcc","Y",92,-0.108162625217391
"3303",17,"WALKING_DOWNSTAIRS","fBodyAcc","Z",92,-0.281747701070652
"3304",17,"WALKING_DOWNSTAIRS","fBodyAccJerk","X",92,-0.14348437616087
"3305",17,"WALKING_DOWNSTAIRS","fBodyAccJerk","Y",92,-0.325099774630435
"3306",17,"WALKING_DOWNSTAIRS","fBodyAccJerk","Z",92,-0.535856084565217
"3307",17,"WALKING_DOWNSTAIRS","fBodyAccMag",NA,92,-0.00190981225108696
"3308",17,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag",NA,92,-0.212609457859783
"3309",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag",NA,92,-0.610374041956522
"3310",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag",NA,92,-0.419153723043478
"3311",17,"WALKING_DOWNSTAIRS","fBodyGyro","X",92,-0.354803847357609
"3312",17,"WALKING_DOWNSTAIRS","fBodyGyro","Y",92,-0.460258648695652
"3313",17,"WALKING_DOWNSTAIRS","fBodyGyro","Z",92,-0.472164953152174
"3314",17,"WALKING_DOWNSTAIRS","tBodyAcc","X",92,0.240819021765217
"3315",17,"WALKING_DOWNSTAIRS","tBodyAcc","Y",92,-0.0387625720866304
"3316",17,"WALKING_DOWNSTAIRS","tBodyAcc","Z",92,-0.160153715566304
"3317",17,"WALKING_DOWNSTAIRS","tBodyAccJerk","X",92,0.00740719329673913
"3318",17,"WALKING_DOWNSTAIRS","tBodyAccJerk","Y",92,-0.157723075997391
"3319",17,"WALKING_DOWNSTAIRS","tBodyAccJerk","Z",92,-0.272864975717065
"3320",17,"WALKING_DOWNSTAIRS","tBodyAccJerkMag",NA,92,-0.214104189030435
"3321",17,"WALKING_DOWNSTAIRS","tBodyAccMag",NA,92,0.120179389634348
"3322",17,"WALKING_DOWNSTAIRS","tBodyGyro","X",92,-0.151332014911957
"3323",17,"WALKING_DOWNSTAIRS","tBodyGyro","Y",92,-0.291399592746739
"3324",17,"WALKING_DOWNSTAIRS","tBodyGyro","Z",92,-0.226087554885109
"3325",17,"WALKING_DOWNSTAIRS","tBodyGyroJerk","X",92,-0.317285926858696
"3326",17,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Y",92,-0.305157485437283
"3327",17,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Z",92,-0.300511265592935
"3328",17,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag",NA,92,-0.566322639347826
"3329",17,"WALKING_DOWNSTAIRS","tBodyGyroMag",NA,92,-0.292664522197283
"3330",17,"WALKING_DOWNSTAIRS","tGravityAcc","X",92,-0.0106043320652174
"3331",17,"WALKING_DOWNSTAIRS","tGravityAcc","Y",92,-0.548826866652174
"3332",17,"WALKING_DOWNSTAIRS","tGravityAcc","Z",92,-0.53103037623913
"3333",17,"WALKING_DOWNSTAIRS","tGravityAccMag",NA,92,0.120179389634348
"3334",17,"WALKING_UPSTAIRS","fBodyAcc","X",96,-0.0876451692739583
"3335",17,"WALKING_UPSTAIRS","fBodyAcc","Y",96,-0.0713989546041667
"3336",17,"WALKING_UPSTAIRS","fBodyAcc","Z",96,-0.30236960253125
"3337",17,"WALKING_UPSTAIRS","fBodyAccJerk","X",96,-0.3237456320625
"3338",17,"WALKING_UPSTAIRS","fBodyAccJerk","Y",96,-0.371083096166667
"3339",17,"WALKING_UPSTAIRS","fBodyAccJerk","Z",96,-0.656671739375
"3340",17,"WALKING_UPSTAIRS","fBodyAccMag",NA,96,-0.183849406947917
"3341",17,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag",NA,96,-0.398841480520833
"3342",17,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag",NA,96,-0.696582253020833
"3343",17,"WALKING_UPSTAIRS","fBodyBodyGyroMag",NA,96,-0.500255768333333
"3344",17,"WALKING_UPSTAIRS","fBodyGyro","X",96,-0.470345704989583
"3345",17,"WALKING_UPSTAIRS","fBodyGyro","Y",96,-0.5012947675
"3346",17,"WALKING_UPSTAIRS","fBodyGyro","Z",96,-0.301082591885417
"3347",17,"WALKING_UPSTAIRS","tBodyAcc","X",96,0.0948260072413542
"3348",17,"WALKING_UPSTAIRS","tBodyAcc","Y",96,-0.0180183314352083
"3349",17,"WALKING_UPSTAIRS","tBodyAcc","Z",96,-0.175755698171875
"3350",17,"WALKING_UPSTAIRS","tBodyAccJerk","X",96,-0.107930705019792
"3351",17,"WALKING_UPSTAIRS","tBodyAccJerk","Y",96,-0.159478110917708
"3352",17,"WALKING_UPSTAIRS","tBodyAccJerk","Z",96,-0.324917748788542
"3353",17,"WALKING_UPSTAIRS","tBodyAccJerkMag",NA,96,-0.374073174166667
"3354",17,"WALKING_UPSTAIRS","tBodyAccMag",NA,96,-0.0578419790395833
"3355",17,"WALKING_UPSTAIRS","tBodyGyro","X",96,-0.263493894934375
"3356",17,"WALKING_UPSTAIRS","tBodyGyro","Y",96,-0.273944859672688
"3357",17,"WALKING_UPSTAIRS","tBodyGyro","Z",96,-0.08915460745
"3358",17,"WALKING_UPSTAIRS","tBodyGyroJerk","X",96,-0.374349871017708
"3359",17,"WALKING_UPSTAIRS","tBodyGyroJerk","Y",96,-0.359086240279583
"3360",17,"WALKING_UPSTAIRS","tBodyGyroJerk","Z",96,-0.316467205473125
"3361",17,"WALKING_UPSTAIRS","tBodyGyroJerkMag",NA,96,-0.6598395596875
"3362",17,"WALKING_UPSTAIRS","tBodyGyroMag",NA,96,-0.338014254608333
"3363",17,"WALKING_UPSTAIRS","tGravityAcc","X",96,-0.0479649032291667
"3364",17,"WALKING_UPSTAIRS","tGravityAcc","Y",96,-0.600063609791667
"3365",17,"WALKING_UPSTAIRS","tGravityAcc","Z",96,-0.614165653854167
"3366",17,"WALKING_UPSTAIRS","tGravityAccMag",NA,96,-0.0578419790395833
"3367",18,"LAYING","fBodyAcc","X",130,-0.984750915230769
"3368",18,"LAYING","fBodyAcc","Y",130,-0.985828167692308
"3369",18,"LAYING","fBodyAcc","Z",130,-0.987915855307692
"3370",18,"LAYING","fBodyAccJerk","X",130,-0.986522977615385
"3371",18,"LAYING","fBodyAccJerk","Y",130,-0.986038013230769
"3372",18,"LAYING","fBodyAccJerk","Z",130,-0.989930809384615
"3373",18,"LAYING","fBodyAccMag",NA,130,-0.987218448230769
"3374",18,"LAYING","fBodyBodyAccJerkMag",NA,130,-0.989129537538462
"3375",18,"LAYING","fBodyBodyGyroJerkMag",NA,130,-0.992319484615385
"3376",18,"LAYING","fBodyBodyGyroMag",NA,130,-0.982898966923077
"3377",18,"LAYING","fBodyGyro","X",130,-0.992728149692308
"3378",18,"LAYING","fBodyGyro","Y",130,-0.984534473153846
"3379",18,"LAYING","fBodyGyro","Z",130,-0.985741169846154
"3380",18,"LAYING","tBodyAcc","X",130,-0.354918036153846
"3381",18,"LAYING","tBodyAcc","Y",130,-0.501777344692308
"3382",18,"LAYING","tBodyAcc","Z",130,-0.547678795107692
"3383",18,"LAYING","tBodyAccJerk","X",130,-0.455461285
"3384",18,"LAYING","tBodyAccJerk","Y",130,-0.486926221621538
"3385",18,"LAYING","tBodyAccJerk","Z",130,-0.495936847144077
"3386",18,"LAYING","tBodyAccJerkMag",NA,130,-0.988923908769231
"3387",18,"LAYING","tBodyAccMag",NA,130,-0.986460392076923
"3388",18,"LAYING","tBodyGyro","X",130,-0.50902438934
"3389",18,"LAYING","tBodyGyro","Y",130,-0.533980801869231
"3390",18,"LAYING","tBodyGyro","Z",130,-0.445665095746154
"3391",18,"LAYING","tBodyGyroJerk","X",130,-0.547909932507692
"3392",18,"LAYING","tBodyGyroJerk","Y",130,-0.514945828976923
"3393",18,"LAYING","tBodyGyroJerk","Z",130,-0.525930850253846
"3394",18,"LAYING","tBodyGyroJerkMag",NA,130,-0.992624088307692
"3395",18,"LAYING","tBodyGyroMag",NA,130,-0.980650862307692
"3396",18,"LAYING","tGravityAcc","X",130,-0.601658248307692
"3397",18,"LAYING","tGravityAcc","Y",130,-0.137169059461538
"3398",18,"LAYING","tGravityAcc","Z",130,-0.192730965923077
"3399",18,"LAYING","tGravityAccMag",NA,130,-0.986460392076923
"3400",18,"SITTING","fBodyAcc","X",114,-0.994025742982456
"3401",18,"SITTING","fBodyAcc","Y",114,-0.975759299473684
"3402",18,"SITTING","fBodyAcc","Z",114,-0.979359281403509
"3403",18,"SITTING","fBodyAccJerk","X",114,-0.991981885263158
"3404",18,"SITTING","fBodyAccJerk","Y",114,-0.984668567982456
"3405",18,"SITTING","fBodyAccJerk","Z",114,-0.989415673947368
"3406",18,"SITTING","fBodyAccMag",NA,114,-0.983503809385965
"3407",18,"SITTING","fBodyBodyAccJerkMag",NA,114,-0.990725686929825
"3408",18,"SITTING","fBodyBodyGyroJerkMag",NA,114,-0.994887904649123
"3409",18,"SITTING","fBodyBodyGyroMag",NA,114,-0.98389393745614
"3410",18,"SITTING","fBodyGyro","X",114,-0.991268449912281
"3411",18,"SITTING","fBodyGyro","Y",114,-0.987206394649123
"3412",18,"SITTING","fBodyGyro","Z",114,-0.982912331403509
"3413",18,"SITTING","tBodyAcc","X",114,-0.358538984912281
"3414",18,"SITTING","tBodyAcc","Y",114,-0.493898629513158
"3415",18,"SITTING","tBodyAcc","Z",114,-0.544738746421053
"3416",18,"SITTING","tBodyAccJerk","X",114,-0.457500886552632
"3417",18,"SITTING","tBodyAccJerk","Y",114,-0.488528557061316
"3418",18,"SITTING","tBodyAccJerk","Z",114,-0.493682775666902
"3419",18,"SITTING","tBodyAccJerkMag",NA,114,-0.99051446254386
"3420",18,"SITTING","tBodyAccMag",NA,114,-0.982634718859649
"3421",18,"SITTING","tBodyGyro","X",114,-0.512631331192982
"3422",18,"SITTING","tBodyGyro","Y",114,-0.527666488985088
"3423",18,"SITTING","tBodyGyro","Z",114,-0.448355722131579
"3424",18,"SITTING","tBodyGyroJerk","X",114,-0.544821257035088
"3425",18,"SITTING","tBodyGyroJerk","Y",114,-0.516968360627193
"3426",18,"SITTING","tBodyGyroJerk","Z",114,-0.522558682783333
"3427",18,"SITTING","tBodyGyroJerkMag",NA,114,-0.994871176666667
"3428",18,"SITTING","tBodyGyroMag",NA,114,-0.979503833859649
"3429",18,"SITTING","tGravityAcc","X",114,-0.0421136510526316
"3430",18,"SITTING","tGravityAcc","Y",114,-0.427074501622807
"3431",18,"SITTING","tGravityAcc","Z",114,-0.408231382631579
"3432",18,"SITTING","tGravityAccMag",NA,114,-0.982634718859649
"3433",18,"STANDING","fBodyAcc","X",146,-0.99159949390411
"3434",18,"STANDING","fBodyAcc","Y",146,-0.957075565136986
"3435",18,"STANDING","fBodyAcc","Z",146,-0.966494495958904
"3436",18,"STANDING","fBodyAccJerk","X",146,-0.989916452328767
"3437",18,"STANDING","fBodyAccJerk","Y",146,-0.976211360890411
"3438",18,"STANDING","fBodyAccJerk","Z",146,-0.98777074630137
"3439",18,"STANDING","fBodyAccMag",NA,146,-0.97503124979452
"3440",18,"STANDING","fBodyBodyAccJerkMag",NA,146,-0.985632214931507
"3441",18,"STANDING","fBodyBodyGyroJerkMag",NA,146,-0.988684066986301
"3442",18,"STANDING","fBodyBodyGyroMag",NA,146,-0.965733025205479
"3443",18,"STANDING","fBodyGyro","X",146,-0.963350819041096
"3444",18,"STANDING","fBodyGyro","Y",146,-0.981181504109589
"3445",18,"STANDING","fBodyGyro","Z",146,-0.97455850130137
"3446",18,"STANDING","tBodyAcc","X",146,-0.356780478424658
"3447",18,"STANDING","tBodyAcc","Y",146,-0.485429394058219
"3448",18,"STANDING","tBodyAcc","Z",146,-0.535163632561644
"3449",18,"STANDING","tBodyAccJerk","X",146,-0.45704136280137
"3450",18,"STANDING","tBodyAccJerk","Y",146,-0.482403982503801
"3451",18,"STANDING","tBodyAccJerk","Z",146,-0.495135827126986
"3452",18,"STANDING","tBodyAccJerkMag",NA,146,-0.985990289794521
"3453",18,"STANDING","tBodyAccMag",NA,146,-0.972446520410959
"3454",18,"STANDING","tBodyGyro","X",146,-0.494420787236301
"3455",18,"STANDING","tBodyGyro","Y",146,-0.526821573520548
"3456",18,"STANDING","tBodyGyro","Z",146,-0.444250667589041
"3457",18,"STANDING","tBodyGyroJerk","X",146,-0.540344184178082
"3458",18,"STANDING","tBodyGyroJerk","Y",146,-0.515904657212329
"3459",18,"STANDING","tBodyGyroJerk","Z",146,-0.519748730527397
"3460",18,"STANDING","tBodyGyroJerkMag",NA,146,-0.988602810342466
"3461",18,"STANDING","tBodyGyroMag",NA,146,-0.961401955616438
"3462",18,"STANDING","tGravityAcc","X",146,-0.0233484176712329
"3463",18,"STANDING","tGravityAcc","Y",146,-0.592771131438356
"3464",18,"STANDING","tGravityAcc","Z",146,-0.512310501013699
"3465",18,"STANDING","tGravityAccMag",NA,146,-0.972446520410959
"3466",18,"WALKING","fBodyAcc","X",112,-0.374771677767857
"3467",18,"WALKING","fBodyAcc","Y",112,-0.255439957946429
"3468",18,"WALKING","fBodyAcc","Z",112,-0.464816314642857
"3469",18,"WALKING","fBodyAccJerk","X",112,-0.395394974910714
"3470",18,"WALKING","fBodyAccJerk","Y",112,-0.34108633125
"3471",18,"WALKING","fBodyAccJerk","Z",112,-0.632737198035714
"3472",18,"WALKING","fBodyAccMag",NA,112,-0.494974895535714
"3473",18,"WALKING","fBodyBodyAccJerkMag",NA,112,-0.429245618660714
"3474",18,"WALKING","fBodyBodyGyroJerkMag",NA,112,-0.740002348303571
"3475",18,"WALKING","fBodyBodyGyroMag",NA,112,-0.644619770446429
"3476",18,"WALKING","fBodyGyro","X",112,-0.672287412321429
"3477",18,"WALKING","fBodyGyro","Y",112,-0.51589440625
"3478",18,"WALKING","fBodyGyro","Z",112,-0.543281058035714
"3479",18,"WALKING","tBodyAcc","X",112,-0.0510588813392857
"3480",18,"WALKING","tBodyAcc","Y",112,-0.122404119039732
"3481",18,"WALKING","tBodyAcc","Z",112,-0.266283188267857
"3482",18,"WALKING","tBodyAccJerk","X",112,-0.145652243044643
"3483",18,"WALKING","tBodyAccJerk","Y",112,-0.145942107601786
"3484",18,"WALKING","tBodyAccJerk","Z",112,-0.311320384857143
"3485",18,"WALKING","tBodyAccJerkMag",NA,112,-0.402343961696429
"3486",18,"WALKING","tBodyAccMag",NA,112,-0.374127271696429
"3487",18,"WALKING","tBodyGyro","X",112,-0.372189874551339
"3488",18,"WALKING","tBodyGyro","Y",112,-0.278902137970179
"3489",18,"WALKING","tBodyGyro","Z",112,-0.208472682679464
"3490",18,"WALKING","tBodyGyroJerk","X",112,-0.337388748978571
"3491",18,"WALKING","tBodyGyroJerk","Y",112,-0.369151451025893
"3492",18,"WALKING","tBodyGyroJerk","Z",112,-0.356761368051607
"3493",18,"WALKING","tBodyGyroJerkMag",NA,112,-0.681538838035714
"3494",18,"WALKING","tBodyGyroMag",NA,112,-0.554490619553571
"3495",18,"WALKING","tGravityAcc","X",112,-0.0295728169642857
"3496",18,"WALKING","tGravityAcc","Y",112,-0.614814372410714
"3497",18,"WALKING","tGravityAcc","Z",112,-0.516707595169643
"3498",18,"WALKING","tGravityAccMag",NA,112,-0.374127271696429
"3499",18,"WALKING_DOWNSTAIRS","fBodyAcc","X",110,-0.317811332454545
"3500",18,"WALKING_DOWNSTAIRS","fBodyAcc","Y",110,-0.291423885909091
"3501",18,"WALKING_DOWNSTAIRS","fBodyAcc","Z",110,-0.462041503909091
"3502",18,"WALKING_DOWNSTAIRS","fBodyAccJerk","X",110,-0.414389393818182
"3503",18,"WALKING_DOWNSTAIRS","fBodyAccJerk","Y",110,-0.465264360545455
"3504",18,"WALKING_DOWNSTAIRS","fBodyAccJerk","Z",110,-0.650443487727273
"3505",18,"WALKING_DOWNSTAIRS","fBodyAccMag",NA,110,-0.293136484481818
"3506",18,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag",NA,110,-0.384981892881818
"3507",18,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag",NA,110,-0.753833423372727
"3508",18,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag",NA,110,-0.569290173254545
"3509",18,"WALKING_DOWNSTAIRS","fBodyGyro","X",110,-0.501589682027273
"3510",18,"WALKING_DOWNSTAIRS","fBodyGyro","Y",110,-0.624642787181818
"3511",18,"WALKING_DOWNSTAIRS","fBodyGyro","Z",110,-0.495513405
"3512",18,"WALKING_DOWNSTAIRS","tBodyAcc","X",110,-0.00709754809090909
"3513",18,"WALKING_DOWNSTAIRS","tBodyAcc","Y",110,-0.135540368920182
"3514",18,"WALKING_DOWNSTAIRS","tBodyAcc","Z",110,-0.261000468327273
